,maxs,Species,mins,YearsMax,YearsMin,DaysChange,YearSpan,DaysPerYear,Estimate,SD,LB,UB,Effects,sign,Var DaysChange,VarYears,VarDaysperyear,VarSlope,,RangeDaysChange,RangeYears,RangeDaysperYear,RangeSlope
36,142.4344948,chrysophyllum venezuelanense,85.54721218,2009,1985,56.88728265,24,2.370303444,-0.269800323,1.023437042,-2.02399074,1.897785946,year_s,first,,,,,,,,,
37,288.7703718,cinnamomum napoense,264.4381803,1995,1986,24.3321915,9,2.703576833,-0.039871837,0.895358146,-1.530281967,1.944408859,year_s,first,,,,,,,,,
38,347.2244352,cissus verticillata,173.4319952,2003,1968,173.79244,35,4.965498286,-0.843503994,0.918071728,-2.311123198,1.378462752,year_s,first,,,,,,,,,
39,313.7153774,clarisia biflora,217.6620367,1994,1985,96.05334065,9,10.67259341,0.596562696,1.173653259,-1.733782787,2.560840716,year_s,last,,,,,,,,,
40,258.5114031,clavija weberbaueri,147.6364916,2005,1980,110.8749115,25,4.434996461,-0.414105462,0.955484977,-1.789073031,1.800431399,year_s,first,,,,,,,,,
41,156.5896355,clidemia allardii,49.75282977,2007,1978,106.8368058,29,3.684027785,-0.333068346,0.858092203,-1.471002122,1.890923406,year_s,first,,,,,,,,,
42,140.3517533,clidemia heterophylla,-20.95735933,2005,1982,161.3091127,23,7.013439681,-0.682470131,0.432189233,-1.555490937,-0.0243841,year_s,first,,,,,,,,,
43,180.1727327,coccoloba densifrons,135.0000025,2005,1980,45.17273023,25,1.806909209,-0.198242204,0.986128599,-2.069107239,1.832708419,year_s,first,,,,,,,,,
44,172.5656758,columnea ericae,21.56007747,2011,1980,151.0055984,31,4.871148335,-0.563688561,0.162863667,-0.909896371,-0.270228358,year_s,first,,,,,,,,,
45,80.08767113,compsoneura sprucei,72.4891871,2007,1985,7.598484032,22,0.345385638,0.011946518,0.786822682,-1.668997358,1.700380755,year_s,last,,,,,,,,,
46,201.5196535,conceveiba guianensis,168.4849251,2007,1985,33.0347284,22,1.501578564,0.120455021,0.790436027,-1.568287172,2.063086727,year_s,last,,,,,,,,,
47,144.7086484,conceveiba rhytidocarpa,33.5827184,1992,1978,111.12593,14,7.937566431,-0.362581038,0.854510738,-1.851927735,1.784161524,year_s,first,,,,,,,,,
48,135.8315856,cordia nodosa,93.12292328,2005,1980,42.70866232,25,1.708346493,0.140743592,0.233599896,-0.23962323,0.519577463,year_s,last,,,,,,,,,
49,450.815837,cremastosperma gracilipes,217.7117272,2009,1978,233.1041098,31,7.519487414,1.090494093,0.846868113,-1.734814654,2.06276814,year_s,last,,,,,,,,,
50,132.2876525,cremastosperma megalophyllum,-4.975172482,2009,1987,137.262825,22,6.239219317,-0.491307878,0.527949336,-1.042700615,0.705828711,year_s,first,,,,,,,,,
51,35.21675456,cyathea tortuosa,-21.67845427,2007,1986,56.89520884,21,2.709295659,-0.066081283,1.015120237,-1.725677359,2.403126648,year_s,first,,,,,,,,,
52,47.30129407,dacryodes peruviana,-40.89305194,2007,1985,88.19434601,22,4.00883391,-0.295646975,0.6880007,-1.573783242,1.444243832,year_s,first,,,,,,,,,
53,73.80633074,dendropanax caucanus,57.60499189,2002,1986,16.20133885,16,1.012583678,0.05693543,0.821596272,-2.118572101,2.02044122,year_s,last,,,,,,,,,
54,156.233438,dendropanax densiflorus,123.8277284,2007,1980,32.4057096,27,1.200211467,-0.053672703,0.852621994,-1.793475965,1.962726817,year_s,first,,,,,,,,,
55,65.45317338,desmoncus giganteus,-11.63014451,1996,1983,77.08331789,13,5.929485992,-0.242326945,0.819515068,-1.498566813,2.035963839,year_s,first,,,,,,,,,
56,175.0980966,desmoncus mitis,145.3874806,1998,1940,29.710616,58,0.512252,-0.130992867,1.163383455,-2.191882966,2.129095196,year_s,first,,,,,,,,,
57,242.2338783,desmoncus polyacanthos,145.0597258,2009,1982,97.17415252,27,3.599042686,0.830723619,1.424504121,-1.630327901,3.27379817,year_s,last,,,,,,,,,
58,136.6512579,diastema scabrum,81.18403147,2005,1985,55.46722642,20,2.773361321,-0.205902352,0.792210014,-1.73944041,1.728558534,year_s,first,,,,,,,,,
59,144.0224082,diplazium pinnatifidum,97.38393426,1998,1985,46.63847399,13,3.587574922,-0.16520228,1.017987634,-1.562640236,1.828199933,year_s,first,,,,,,,,,
60,228.4062863,drymonia coccinea,178.7480489,2005,1977,49.65823739,28,1.773508478,-0.122175286,0.77629114,-1.630248629,1.937227598,year_s,first,,,,,,,,,
61,134.1168782,drymonia hoppii,96.55538172,2009,1977,37.56149646,32,1.173796764,0.248340432,1.10715183,-1.857844135,2.290471817,year_s,last,,,,,,,,,
62,233.2811839,drypetes amazonica,167.59839,1995,1986,65.68279393,9,7.298088215,0.353146507,1.15276725,-1.893491225,2.553477333,year_s,last,,,,,,,,,
63,283.70375,duroia hirsuta,117.4191361,2005,1980,166.2846139,25,6.651384556,-0.604080487,0.674178162,-1.491482766,1.618361224,year_s,first,,,,,,,,,
64,425.7616196,elaphoglossum burchellii,285.4226301,2003,1979,140.3389895,24,5.847457896,-0.313025612,0.193098754,-0.683834626,0.073728096,year_s,first,,,,,,,,,
65,315.0025213,erisma uncinatum,125.9844544,2007,1978,189.0180669,29,6.517864375,-0.643877552,0.701875021,-1.79346913,1.215676587,year_s,first,,,,,,,,,
66,330.3303655,eschweilera coriacea,280.43611,2007,1988,49.89425548,19,2.626013446,-0.032134596,0.782494171,-0.732460029,2.644714446,year_s,first,,,,,,,,,
67,113.8692661,evodianthus funifer,88.60320387,2005,1972,25.26606219,33,0.765638248,0.066342512,0.713179478,-1.90926136,1.798862426,year_s,last,,,,,,,,,
68,302.1984206,faramea quinqueflora,123.4973349,2007,1944,178.7010858,63,2.836525171,0.791490885,0.887193825,-1.647838143,2.185743718,year_s,last,,,,,,,,,
69,121.6087666,ficus maxima,119.1663305,2005,1979,2.442436168,26,0.093939853,0.031782261,0.950061257,-1.816512384,1.996796446,year_s,last,,,,,,,,,
70,102.5972737,gasteranthus corallinus,50.60654037,2005,1986,51.99073329,19,2.736354384,-0.152113178,0.475892507,-0.72484526,1.500675655,year_s,first,,,,,,,,,
71,143.1085299,geonoma macrostachys,3.892101815,2009,1979,139.2164281,30,4.640547603,0.442940289,0.310814745,-0.129518657,1.171470897,year_s,last,,,,,,,,,
72,138.8154995,gloeospermum equatoriense,97.8610273,1991,1986,40.95447217,5,8.190894434,0.067653049,0.961307586,-2.07871187,1.535200601,year_s,last,,,,,,,,,
73,152.7770664,grias neuberthii,139.606279,2009,1980,13.17078742,29,0.454165083,-0.052966454,1.074996168,-2.182838182,2.128190059,year_s,first,,,,,,,,,
74,287.617469,guarea kunthiana,271.9797299,2007,1978,15.63773912,29,0.539232383,-0.03516759,1.004823613,-1.821674488,1.968731716,year_s,first,,,,,,,,,
