,maxs,Species,mins,YearsMax,YearsMin,DaysChange,YearSpan,DaysPerYear,Estimate,SD,LB,UB,Effects,sign,Var DaysChange,VarYears,VarDaysperyear,VarSlope,,RangeDaysChange,RangeYears,RangeDaysperYear,RangeSlope
36,224.4236197,glochidion manono,147.8839594,1983,1962,76.53966027,21,3.644745727,0.215963394,0.173280841,-0.033499535,0.654902401,year_s,last,,,,,,,,,
37,282.2198027,grewia crenata,268.2015781,1988,1926,14.01822462,62,0.226100397,-0.067683484,0.429348606,-1.165176705,0.47806105,year_s,first,,,,,,,,,
38,332.4558513,guettarda speciosa,171.0117473,1991,1921,161.444104,70,2.306344344,-0.729507747,0.092401881,-0.924183306,-0.56025334,year_s,first,,,,,,,,,
39,324.4033678,hernandia nymphaeifolia,130.1425264,1991,1967,194.2608413,24,8.094201722,-0.730867573,0.223138836,-1.234694998,-0.366084552,year_s,first,,,,,,,,,
40,216.0406105,hibiscus filiaceus,177.8827625,1991,1967,38.15784804,24,1.589910335,-0.094786362,0.073111689,-0.262530167,0.032224286,year_s,first,,,,,,,,,
41,337.954471,ipomoea littoralis,172.3416393,1991,1962,165.6128318,29,5.710787302,-0.650619588,0.286649056,-1.306514717,-0.14514903,year_s,first,,,,,,,,,
42,221.5497649,ixora mooreensis,119.1792397,1987,1898,102.3705252,89,1.15023062,0.321961969,0.102129452,0.155043246,0.550741637,year_s,last,,,,,,,,,
43,409.2000845,lantana camara,170.3866999,1991,1960,238.8133846,31,7.703657569,-1.480402369,0.283216601,-2.055246712,-0.954615973,year_s,first,,,,,,,,,
44,272.3711428,lepinia taitensis,203.5226725,1995,1981,68.84847036,14,4.917747883,0.307134927,0.093599398,0.127052928,0.511750235,year_s,last,,,,,,,,,
45,176.4568697,lepturus repens,127.9116176,1991,1987,48.54525214,4,12.13631304,0.131824517,0.018772326,0.096308211,0.16974016,year_s,last,,,,,,,,,
46,234.4923762,lygodium reticulatum,227.6993554,1988,1981,6.7930208,7,0.970431543,0.058936932,0.875323781,-1.669145674,1.913831633,year_s,last,,,,,,,,,
47,237.7087342,metrosideros collina,146.6977353,1994,1867,91.01099899,127,0.716622039,0.178143262,0.185215241,-0.067892549,0.6185346,year_s,last,,,,,,,,,
48,194.4044853,morinda citrifolia,175.2599418,1991,1962,19.14454352,29,0.660156673,-0.061907413,0.032377465,-0.126858764,0.003224744,year_s,first,,,,,,,,,
49,238.6644108,nephrolepis hirsutula,175.3286682,1991,1967,63.33574257,24,2.638989274,-0.237016877,0.34604229,-1.260064862,0.106675742,year_s,first,,,,,,,,,
50,231.3338583,oberonia equitans,145.0813697,1988,1967,86.25248859,21,4.107261362,0.284755903,0.112989501,0.087003544,0.52590498,year_s,last,,,,,,,,,
51,360.0830291,pandanus tectorius,174.4198377,1991,1931,185.6631914,60,3.094386523,-0.887301722,0.127418156,-1.146964953,-0.656164731,year_s,first,,,,,,,,,
52,216.8926063,passiflora foetida,169.6517003,1991,1962,47.24090595,29,1.628996757,-0.167139336,0.081253083,-0.331842591,-0.016119237,year_s,first,,,,,,,,,
53,157.5058988,pemphis acidula,-4.438098587,1991,1921,161.9439974,70,2.313485677,0.760526431,0.152825469,0.505908583,1.098139541,year_s,last,,,,,,,,,
54,258.0840114,peperomia pallida,201.0328496,1983,1931,57.0511618,52,1.097137727,0.171654985,0.33311468,-0.471239739,0.698224257,year_s,last,,,,,,,,,
55,322.9594176,phreatia matthewsii,165.1492041,1973,1931,157.8102135,42,3.757386036,-0.71505934,0.202241851,-1.153213157,-0.372251975,year_s,first,,,,,,,,,
56,198.1914255,phyllanthus nadeaudii,182.911502,1987,1973,15.27992349,14,1.091423106,-0.04399566,0.57344587,-1.356727649,1.571395962,year_s,first,,,,,,,,,
57,285.5819404,phyllanthus urceolatus,70.13692637,1987,1931,215.4450141,56,3.847232394,1.170349229,0.266977568,0.718586233,1.778008015,year_s,last,,,,,,,,,
58,350.3825845,phymatosorus scolopendria,171.7746213,1991,1921,178.6079631,70,2.551542331,-0.940039016,0.203859887,-1.385802616,-0.590090307,year_s,first,,,,,,,,,
59,199.5382386,pisonia umbellifera,72.46869041,1988,1926,127.0695482,62,2.049508841,1.096070306,1.225037326,-0.529315327,3.096657536,year_s,last,,,,,,,,,
60,267.0247338,pittosporum taitense,228.9901851,1983,1926,38.03454871,57,0.667272784,-0.128422921,0.051135193,-0.234837653,-0.029719614,year_s,first,,,,,,,,,
61,322.6757122,premna serratifolia,171.6190054,1991,1981,151.0567067,10,15.10567067,-0.70658672,0.111590464,-0.932080101,-0.497176243,year_s,first,,,,,,,,,
62,209.2721931,procris pedunculata,191.6509162,1983,1962,17.6212769,21,0.839108424,0.058927199,0.090512093,-0.121050574,0.238246996,year_s,last,,,,,,,,,
63,327.7751503,pyrrosia serpens,64.41778933,2003,1931,263.3573609,72,3.657741124,1.500715586,0.243218743,1.072376387,2.049164976,year_s,last,,,,,,,,,
64,153.0513853,scaevola sericea,-99.73015499,1991,1921,252.7815403,70,3.611164861,2.606700248,0.936041779,-0.673335604,3.791708574,year_s,last,,,,,,,,,
65,239.4003469,schizaea dichotoma,188.4601713,1983,1934,50.94017566,49,1.039595422,-0.146689098,0.093428075,-0.32649378,0.041302459,year_s,first,,,,,,,,,
66,158.1892507,sophora tomentosa,-27.97185449,1991,1931,186.1611052,60,3.102685086,1.984905818,1.467811466,-1.066877339,3.484705187,year_s,last,,,,,,,,,
67,251.3597198,stachytarpheta urticifolia,172.4246242,1991,1967,78.93509566,24,3.288962319,-0.257308402,0.161422992,-0.594779781,0.053534716,year_s,first,,,,,,,,,
68,221.563123,syzygium malaccense,-75.93665503,1988,1955,297.4997781,33,9.01514479,2.718843927,0.650431303,0.002873051,3.690940675,year_s,last,,,,,,,,,
69,236.07716,tarenna sambucina,191.3091096,1988,1926,44.76805035,62,0.722065328,-0.092687643,0.041394106,-0.175325695,-0.014245359,year_s,first,,,,,,,,,
70,219.5874316,tecoma stans,173.4903934,1991,1955,46.09703818,36,1.280473283,-0.156460509,0.04016733,-0.238577549,-0.078008651,year_s,first,,,,,,,,,
71,220.3666093,triumfetta procumbens,171.4190426,1991,1967,48.94756665,24,2.039481944,-0.17884471,0.032041099,-0.245458084,-0.117501036,year_s,first,,,,,,,,,
72,206.5464919,vesicularia inflectens,181.0718463,1988,1965,25.4746456,23,1.107593287,-0.068678159,0.045235891,-0.160491454,0.020666933,year_s,first,,,,,,,,,
73,268.1716982,wikstroemia coriacea,174.8042783,1991,1967,93.36741984,24,3.89030916,-0.239326511,0.070729414,-0.393707094,-0.112708207,year_s,first,,,,,,,,,
74,260.8118646,wikstroemia foetida,209.7685253,1987,1926,51.04333924,61,0.836776053,-0.116678562,0.075751118,-0.271398626,0.035389361,year_s,first,,,,,,,,,
75,262.2112269,xylosma suaveolens,175.5097499,1988,1926,86.70147706,62,1.39841092,-0.231638618,0.065614384,-0.371715011,-0.109978676,year_s,first,,,,,,,,,
