,maxs,Species,mins,YearsMax,YearsMin,DaysChange,YearSpan,DaysPerYear,Estimate,SD,LB,UB,Effects,sign,Var DaysChange,VarYears,VarDaysperyear,VarSlope,,RangeDaysChange,RangeYears,RangeDaysperYear,RangeSlope
36,290.6715989,kinghamia nigritana,285.240935,2012,1899,5.430663962,113,0.048058973,0.019970206,0.081801302,-0.13886977,0.176545837,year_s,last,,,,,,,,,
37,86.19631368,leptactina senegambica,32.38741743,1956,1898,53.80889625,58,0.92773959,-0.099798249,0.744898246,-0.639589342,2.734617945,year_s,first,,,,,,,,,
38,323.1679665,lophira alata,219.615548,2020,2012,103.5524185,8,12.94405232,0.385413677,0.611354836,-1.613700828,1.474788719,year_s,last,,,,,,,,,
39,298.6925397,loudetia kagerensis,269.3902129,2012,1907,29.30232684,105,0.279069779,-0.059446963,0.466025807,-0.384303008,1.381568253,year_s,first,,,,,,,,,
40,317.0104411,maesobotrya barteri,237.6955458,2020,2011,79.31489536,9,8.812766151,0.390731887,0.838880242,-1.542356885,2.057044242,year_s,last,,,,,,,,,
41,383.6023658,manilkara obovata,308.3415969,2020,1899,75.2607689,121,0.621989826,-0.275478128,0.765470274,-1.090676201,1.85460111,year_s,first,,,,,,,,,
42,300.0139464,mesanthemum prescottianum,170.7972138,2011,1894,129.2167325,117,1.104416518,0.269602026,0.093843051,0.102616482,0.466602134,year_s,last,,,,,,,,,
43,145.8571162,mesanthemum radicans,102.7234819,1956,1830,43.13363426,126,0.342330431,0.035407737,1.274514725,-2.529230447,1.844982262,year_s,last,,,,,,,,,
44,298.8986394,microdesmis keayana,260.8863201,2020,2011,38.01231928,9,4.223591031,-0.136819053,0.969859163,-1.768431512,2.046415656,year_s,first,,,,,,,,,
45,437.4386997,osbeckia porteresii,282.9866941,2012,1945,154.4520055,67,2.305253814,-0.749086346,0.207086976,-1.232275368,-0.399679091,year_s,first,,,,,,,,,
46,330.7449936,pennisetum polystachion,183.9556182,2011,1948,146.7893754,63,2.329990086,-0.408330314,0.135051228,-0.708008926,-0.180853958,year_s,first,,,,,,,,,
