,maxs,Species,mins,YearsMax,YearsMin,DaysChange,YearSpan,DaysPerYear,Estimate,SD,LB,UB,Effects,sign,Var DaysChange,VarYears,VarDaysperyear,VarSlope,,RangeDaysChange,RangeYears,RangeDaysperYear,RangeSlope
36,95.6971593,peltogyne recifensis,-37.70526483,2016,1951,133.4024241,65,2.052344987,0.411902709,0.126763559,0.192205076,0.701312732,year_s,last,,,,,,,,,
37,313.5042584,peltogyne paradoxa,238.3264497,1998,1918,75.17780868,80,0.939722608,0.267603293,0.103387899,0.068226005,0.478828698,year_s,last,,,,,,,,,
38,227.3609804,peltogyne subsessilis,62.54762551,2012,1965,164.8133549,47,3.506667125,1.324165106,1.259163042,-1.055897517,2.900401536,year_s,last,,,,,,,,,
39,228.3259974,phytelephas tenuicaulis,93.59302161,2007,1929,134.7329758,78,1.727345844,-0.470359019,0.553703895,-1.390413724,1.063303554,year_s,first,,,,,,,,,
40,270.0223784,porcelia ponderosa,269.87969,2019,1902,0.142688428,117,0.001219559,0.000386738,0.073405794,-0.142750961,0.148422872,year_s,last,,,,,,,,,
41,274.5264597,sagotia brachysepala,238.0024968,2017,1907,36.52396296,110,0.332036027,-0.059263066,0.037250045,-0.13469138,0.010187246,year_s,first,,,,,,,,,
42,237.6246531,schefflera umbrosa,117.8766186,2007,1929,119.7480345,78,1.535231212,-0.626793508,1.09278419,-2.405032997,1.68651453,year_s,first,,,,,,,,,
43,225.8663369,schefflera ciliatifolia,158.6406517,2009,1961,67.22568516,48,1.400535107,0.17918405,0.087094833,0.015682497,0.365344859,year_s,last,,,,,,,,,
44,279.5174844,stenostomum acreanum,177.9575319,2018,1923,101.5599526,95,1.069052132,0.290181801,0.460405501,-0.277977081,1.480293371,year_s,last,,,,,,,,,
45,440.5671207,victoria amazonica,236.2261513,2019,1837,204.3409694,182,1.122752579,-0.891387098,0.724674233,-2.20804375,1.095440966,year_s,first,,,,,,,,,
46,204.7487234,xylopia multiflora,196.7818355,2015,1952,7.966887887,63,0.126458538,-0.112174509,0.662409505,-2.513147833,0.426657578,year_s,first,,,,,,,,,
47,197.0835173,xylopia spruceana,-20.82990347,2007,1853,217.9134208,154,1.415022213,-1.397935267,0.894712776,-2.719242382,1.154389577,year_s,first,,,,,,,,,
