,maxs,Species,mins,YearsMax,YearsMin,DaysChange,YearSpan,DaysPerYear,Estimate,SD,LB,UB,Effects,sign,Var DaysChange,VarYears,VarDaysperyear,VarSlope,,RangeDaysChange,RangeYears,RangeDaysperYear,RangeSlope
36,289.5640549,hymenaea courbaril,277.9846118,2019,1969,11.57944317,50,0.231588863,-0.144344777,0.828313812,-2.324612864,0.93223235,year_s,first,,,,,,,,,
37,162.6541444,ipomoea asarifolia,137.6273655,2019,1973,25.02677891,46,0.544060411,0.05703056,0.101496631,-0.152694771,0.248684354,year_s,last,,,,,,,,,
38,195.9323045,ipomoea bahiensis,156.2926703,2019,1973,39.63963416,46,0.861731177,-0.076304328,0.288893972,-0.547061433,0.670951153,year_s,first,,,,,,,,,
39,144.4190739,ipomoea brasiliana,66.01340052,2019,1962,78.40567341,57,1.37553813,0.118498794,0.449650978,-1.414270219,0.521010865,year_s,last,,,,,,,,,
40,233.5046589,ipomoea carnea,47.25293481,2018,1974,186.2517241,44,4.23299373,-1.253948407,1.096917904,-2.883935171,1.215839309,year_s,first,,,,,,,,,
41,254.1244138,ipomoea incarnata,187.8224857,2018,1965,66.30192805,53,1.250979775,-0.345550656,1.057117417,-2.161243604,1.757273234,year_s,first,,,,,,,,,
42,199.135032,ipomoea longeramosa,147.3835016,2016,1983,51.75153033,33,1.568228192,0.065164289,0.473944484,-1.64243196,0.764866434,year_s,last,,,,,,,,,
43,211.5887576,ipomoea marcellia,187.3299976,2019,1981,24.25876005,38,0.638388422,0.060578487,0.111759318,-0.148587635,0.298347003,year_s,last,,,,,,,,,
44,198.6867698,ipomoea megapotamica,139.3256091,2018,1984,59.36116063,34,1.745916489,0.134522793,0.128935963,-0.091472216,0.417680636,year_s,last,,,,,,,,,
45,139.2769172,ipomoea rosea,67.91839072,2019,1934,71.35852649,85,0.839512076,0.11304175,0.068540311,-0.015337098,0.252376594,year_s,last,,,,,,,,,
46,92.7111674,ipomoea subincana,68.92346423,2018,1980,23.78770317,38,0.625992189,-0.050692383,0.10370466,-0.263948882,0.15261208,year_s,first,,,,,,,,,
47,72.08110918,jatropha ribifolia,54.04586388,2015,1970,18.0352453,45,0.400783229,-0.045410752,0.131189382,-0.307635417,0.209615847,year_s,first,,,,,,,,,
48,138.3519054,krameria tomentosa,131.6129877,2018,1938,6.738917679,80,0.084236471,-0.010016199,0.903468785,-1.659445806,1.472408391,year_s,first,,,,,,,,,
49,284.0398181,merremia macrocalyx,148.5546763,2011,1976,135.4851418,35,3.87100405,0.546291866,0.775413724,-1.399664359,1.754585137,year_s,last,,,,,,,,,
50,165.4331508,mimosa acutistipula,86.45269565,2013,1977,78.98045518,36,2.193901533,0.190380663,0.071194193,0.057801258,0.34003957,year_s,last,,,,,,,,,
51,123.6819309,mimosa ophthalmocentra,31.61874165,2013,1967,92.06318929,46,2.00137368,0.17065298,0.109159917,-0.038963477,0.385972299,year_s,last,,,,,,,,,
52,232.6905791,mimosa tenuiflora,164.338043,2017,1962,68.35253603,55,1.242773382,-0.251822997,0.826159017,-1.975458919,1.623731638,year_s,first,,,,,,,,,
53,255.6914169,myracrodruon urundeuva,186.3439058,2020,1954,69.34751106,66,1.050719865,0.19581983,0.353884374,-0.374574069,0.925816342,year_s,last,,,,,,,,,
54,212.9377948,opuntia inamoena,156.663088,2015,1861,56.27470679,154,0.365420174,-0.451067792,1.207225873,-2.600424781,1.679972002,year_s,first,,,,,,,,,
55,343.2343469,parapiptadenia zehntneri,43.20789252,2019,1968,300.0264543,51,5.882871654,-1.903122723,0.476477308,-2.84029956,-0.994486536,year_s,first,,,,,,,,,
56,130.9217209,piptadenia moniliformis,-27.56926363,1995,1906,158.4909845,89,1.780797579,0.427459756,0.242762138,0.029422176,0.951873763,year_s,last,,,,,,,,,
57,166.0088803,piptadenia stipulacea,119.7203496,2017,1976,46.28853069,41,1.128988553,-0.422030432,1.019426291,-3.259134595,0.294795407,year_s,first,,,,,,,,,
58,449.8299262,piptadenia viridiflora,196.0793988,2009,1974,253.7505273,35,7.250015067,-0.995107335,0.231685768,-1.540376702,-0.601792961,year_s,first,,,,,,,,,
59,173.666497,pityrocarpa moniliformis,53.69877445,2013,1962,119.9677225,51,2.352308284,0.295072197,0.160704299,-0.001303373,0.634927021,year_s,last,,,,,,,,,
60,169.5734318,poecilanthe ulei,-40.93131496,2013,1956,210.5047468,57,3.693065733,0.601395662,0.283208637,0.175946179,1.273691804,year_s,last,,,,,,,,,
61,116.2667775,poeppigia procera,-6.811800064,2013,1979,123.0785776,34,3.619958165,0.272037388,0.143407734,0.042345787,0.615596344,year_s,last,,,,,,,,,
62,154.7135035,pseudobombax parvifolium,104.5159107,2011,1983,50.19759282,28,1.792771172,-0.179142175,0.680616144,-1.961617998,1.263096777,year_s,first,,,,,,,,,
63,213.081024,pseudopiptadenia brenanii,170.0631309,2018,1966,43.01789311,52,0.827267175,-0.236950531,0.980641625,-2.10578923,1.662511645,year_s,first,,,,,,,,,
64,400.6584042,pseudopiptadenia contorta,176.8138091,2012,1965,223.8445951,47,4.762650959,-0.962481398,0.586228142,-1.876366523,0.920679107,year_s,first,,,,,,,,,
65,80.18735283,sapium glandulosum,65.36106269,2018,1971,14.82629014,47,0.315452982,-0.067722861,0.326912701,-1.106003386,0.319197215,year_s,first,,,,,,,,,
66,216.1757434,schinopsis brasiliensis,169.1695147,2018,1839,47.00622868,179,0.26260463,0.066336419,0.080626723,-0.084364528,0.227887037,year_s,last,,,,,,,,,
67,58.03911493,senegalia globosa,23.75093618,2013,1963,34.28817875,50,0.685763575,-0.070452764,0.078178318,-0.228304066,0.080471805,year_s,first,,,,,,,,,
68,179.358543,senna acuruensis,-46.84077707,2004,1924,226.19932,80,2.8274915,0.762059443,0.350613975,0.236660699,1.653929228,year_s,last,,,,,,,,,
69,134.2807972,senna macranthera,82.87867567,2010,1935,51.40212154,75,0.68536162,0.139639423,0.472751781,-0.722069484,1.214100636,year_s,last,,,,,,,,,
70,134.9687293,senna spectabilis,57.40318267,2009,1962,77.56554663,47,1.650330779,0.163597561,0.090666487,-0.009135838,0.349786512,year_s,last,,,,,,,,,
71,48.75666304,sida galheirensis,34.39444012,2018,1973,14.36222292,45,0.319160509,-0.079161232,0.48557479,-1.745455619,0.542543128,year_s,first,,,,,,,,,
72,159.8681835,sida glomerata,124.0940209,2016,1980,35.77416259,36,0.993726739,-0.103138202,0.154864753,-0.449530898,0.163714493,year_s,first,,,,,,,,,
73,323.4556646,solanum stipulaceum,250.7168678,2008,1910,72.73879678,98,0.74223262,0.670055799,1.384033382,-1.51561298,2.897322247,year_s,last,,,,,,,,,
74,30.80347254,spondias tuberosa,-54.12935762,2019,1966,84.93283016,53,1.602506229,0.169264521,0.080453458,0.009300176,0.331826776,year_s,last,,,,,,,,,
75,288.0575572,stylosanthes viscosa,94.4119932,1997,1970,193.645564,27,7.172057927,0.696652685,0.176755512,0.391488154,1.092418684,year_s,last,,,,,,,,,
76,253.537764,syagrus coronata,189.789374,2019,1976,63.74839001,43,1.482520698,-0.349861319,1.070166866,-2.262178473,1.793367101,year_s,first,,,,,,,,,
77,167.0712024,tacinga inamoena,121.7357847,2020,1883,45.33541774,137,0.330915458,0.104220911,0.779634224,-1.707101623,1.512711274,year_s,last,,,,,,,,,
78,149.9694761,tacinga inamoena ,0.048010851,2018,1884,149.9214653,134,1.118816905,-0.442760801,0.350925463,-1.112313317,0.361592604,year_s,first,,,,,,,,,
79,326.8203683,terminalia fagifolia,288.0845799,2018,1963,38.73578845,55,0.704287063,-0.082556613,0.132644859,-0.340834391,0.189854081,year_s,first,,,,,,,,,
80,213.3373129,terminalia fagifolia ,105.7848949,2010,1838,107.552418,172,0.625304756,-0.595498199,0.872715657,-2.340311363,0.937303341,year_s,first,,,,,,,,,
81,347.5144669,trema micrantha,115.6936193,2017,1976,231.8208476,41,5.654167014,-1.224554264,0.904649796,-2.480276363,1.579452895,year_s,first,,,,,,,,,
82,505.1644075,,249.9780619,2018,1977,255.1863456,41,6.224057211,-1.234178718,0.38508487,-2.104981712,-0.613924447,year_s,first,,,,,,,,,
